0.00242130750605,0
0.00272397094431,62
0.0387409200969,81
0.057808716707,83
0.0611380145278,90
0.0653753026634,102
0.105024213075,103
0.146186440678,104
0.149818401937,109
0.155266343826,110
0.156779661017,113
0.157384987893,125
0.157687651332,181
0.15799031477,196
0.158595641646,199
0.158898305085,202
0.159200968523,203
0.160108958838,204
0.162227602906,210
0.162832929782,215
0.16313559322,218
0.164346246973,219
0.164648910412,223
0.166464891041,228
0.174334140436,234
0.175544794189,238
0.176150121065,240
0.176452784504,246
0.17705811138,252
0.177663438257,253
0.17887409201,254
0.179176755448,255
0.179479418886,256
0.180387409201,259
0.180992736077,260
0.181900726392,264
0.18401937046,265
0.18583535109,266
0.186138014528,267
0.186440677966,268
0.187046004843,273
0.188256658596,274
0.190072639225,275
0.190677966102,276
0.192191283293,277
0.192493946731,280
0.192796610169,283
0.194007263923,284
0.194309927361,286
0.194612590799,287
0.194915254237,289
0.195520581114,290
0.197033898305,292
0.197336561743,293
0.197639225182,294
0.19794188862,297
0.198244552058,298
0.198849878935,299
0.199152542373,300
0.199455205811,302
0.200060532688,303
0.201876513317,308
0.202179176755,309
0.202481840194,311
0.202784503632,312
0.20308716707,313
0.203389830508,315
0.203692493947,317
0.205205811138,322
0.205508474576,323
0.206416464891,324
0.207324455206,325
0.207929782082,326
0.210653753027,328
0.210956416465,329
0.211259079903,331
0.211561743341,332
0.212469733656,333
0.214285714286,334
0.216404358354,335
0.216707021792,337
0.21700968523,338
0.217615012107,341
0.217917675545,343
0.218523002421,344
0.21882566586,345
0.219733656174,346
0.220338983051,347
0.220641646489,348
0.220944309927,349
0.221246973366,350
0.221549636804,351
0.221852300242,352
0.222457627119,353
0.223365617433,354
0.223668280872,355
0.22397094431,356
0.224273607748,358
0.224576271186,364
0.225786924939,367
0.226694915254,368
0.226997578692,370
0.228208232446,373
0.22911622276,376
0.229418886199,381
0.230326876513,383
0.23093220339,385
0.231234866828,386
0.231840193705,387
0.232142857143,389
0.232748184019,390
0.233050847458,391
0.233353510896,392
0.234261501211,395
0.234564164649,397
0.235169491525,398
0.235472154964,399
0.236985472155,400
0.237288135593,401
0.23789346247,402
0.238498789346,403
0.239104116223,406
0.239709443099,407
0.240314769976,408
0.241525423729,409
0.242130750605,410
0.24303874092,411
0.244249394673,412
0.244552058111,413
0.245460048426,414
0.246065375303,415
0.246670702179,416
0.247578692494,419
0.249394673123,420
0.249697336562,421
0.250302663438,422
0.250605326877,424
0.250907990315,425
0.251210653753,426
0.252118644068,427
0.253631961259,428
0.253934624697,431
0.254539951574,432
0.255447941889,434
0.255750605327,435
0.256053268765,436
0.256355932203,438
0.25696125908,439
0.257263922518,440
0.257869249395,442
0.258474576271,443
0.258777239709,445
0.259079903148,451
0.259382566586,452
0.260290556901,454
0.260593220339,460
0.26210653753,461
0.265133171913,463
0.265435835351,466
0.265738498789,467
0.266343825666,468
0.267251815981,471
0.268462469734,474
0.26906779661,476
0.269370460048,477
0.269673123487,479
0.270581113801,481
0.27088377724,482
0.271186440678,483
0.271489104116,484
0.271791767554,485
0.272094430993,486
0.272397094431,489
0.273002421308,492
0.273305084746,494
0.273607748184,496
0.274515738499,497
0.275423728814,498
0.276331719128,499
0.279055690073,500
0.281476997579,502
0.282384987893,504
0.282687651332,505
0.28299031477,507
0.284200968523,508
0.285714285714,510
0.286016949153,515
0.286319612591,517
0.287530266344,519
0.288438256659,520
0.289346246973,522
0.290254237288,523
0.291162227603,524
0.292070217918,525
0.292372881356,529
0.292675544794,530
0.293280871671,532
0.2950968523,533
0.295399515738,535
0.295702179177,541
0.296004842615,542
0.296307506053,544
0.297215496368,546
0.297518159806,548
0.297820823245,549
0.298123486683,550
0.298426150121,551
0.299031476998,553
0.299636803874,555
0.299939467312,557
0.300242130751,558
0.300544794189,559
0.301452784504,560
0.301755447942,563
0.30205811138,566
0.302663438257,567
0.302966101695,568
0.303268765133,572
0.303571428571,574
0.30387409201,578
0.304176755448,582
0.304479418886,585
0.304782082324,586
0.305084745763,587
0.305387409201,588
0.305992736077,595
0.306295399516,596
0.306900726392,597
0.307203389831,598
0.307506053269,599
0.308111380145,607
0.308414043584,608
0.308716707022,609
0.30901937046,613
0.309322033898,614
0.309927360775,616
0.310230024213,617
0.310532687651,618
0.311440677966,622
0.311743341404,625
0.312046004843,626
0.312651331719,627
0.312953995157,628
0.313256658596,631
0.313559322034,636
0.313861985472,639
0.31416464891,644
0.314467312349,645
0.314769975787,648
0.315072639225,655
0.315375302663,656
0.315677966102,657
0.316585956416,658
0.316888619855,660
0.317191283293,661
0.317493946731,662
0.318099273608,663
0.318401937046,665
0.318704600484,666
0.319007263923,668
0.319915254237,669
0.320217917676,671
0.320520581114,672
0.320823244552,678
0.32112590799,679
0.321731234867,680
0.322336561743,683
0.323244552058,686
0.323849878935,690
0.324455205811,691
0.324757869249,694
0.326271186441,695
0.326573849879,698
0.326876513317,699
0.327481840194,702
0.32808716707,703
0.328389830508,704
0.328692493947,705
0.329600484262,706
0.330205811138,709
0.330508474576,714
0.330811138015,717
0.331113801453,720
0.331416464891,724
0.332021791768,725
0.332324455206,726
0.332627118644,728
0.332929782082,729
0.333837772397,732
0.334140435835,739
0.334745762712,740
0.33504842615,744
0.335351089588,745
0.335653753027,748
0.335956416465,750
0.336259079903,751
0.336561743341,767
0.33686440678,770
0.338075060533,773
0.339588377724,776
0.339891041162,777
0.340496368039,781
0.340799031477,782
0.341101694915,783
0.341404358354,790
0.34200968523,791
0.342312348668,794
0.34382566586,797
0.344128329298,801
0.344733656174,802
0.345338983051,803
0.345944309927,804
0.346246973366,808
0.346549636804,810
0.346852300242,813
0.34715496368,818
0.347457627119,819
0.348668280872,822
0.34897094431,824
0.349273607748,827
0.349576271186,829
0.349878934625,830
